Commune,Commune latitude,Commune longitude,Venue,Venue latitude,Venue longitude,Venue category
Phuoc Long,12.212176,109.194663,Beach Massage,12.229298617402613,109.19937167429407,Massage Clinic
Phuoc Long,12.212176,109.194663,Saga Factory,12.218049490869223,109.19419443491579,Clothing Store
Phuoc Long,12.212176,109.194663,Saga Du Mekong Factory Outlet,12.210063587148086,109.20035051464153,Outlet Store
Phuoc Long,12.212176,109.194663,Beach club,12.223073779507729,109.20318584582739,Beach
Phuoc Long,12.212176,109.194663,морячок cafe,12.227445302527764,109.20080018270862,Russian Restaurant
Phuoc Long,12.212176,109.194663,Beerfest-vn,12.21449819697039,109.2092745060819,Beer Garden
Phuoc Long,12.212176,109.194663,South beach Nha Trang,12.218177069998607,109.20715884166503,Beach
Phuoc Long,12.212176,109.194663,Six Senses Spa at Evason Ana Mandara,12.22477310331902,109.20160154305324,Spa
Phuoc Long,12.212176,109.194663,Evason Ana Mandara Infinity Pool,12.225176503941196,109.20176413807813,Hotel Pool
Phuoc Long,12.212176,109.194663,Ana Mandara Lobby,12.225839,109.20126,Resort
Phuoc Long,12.212176,109.194663,Quán Ông Mười,12.226638797293418,109.19995817517292,Seafood Restaurant
Phuoc Long,12.212176,109.194663,Thanh Sương Restaurant,12.212261,109.211849,Vietnamese Restaurant
Phuoc Long,12.212176,109.194663,Hải Sản Thanh Sương,12.212469,109.211945,Restaurant
Phuoc Tan,12.2467998,109.188338,Phở Hồng Giang,12.245807,109.193815,Vietnamese Restaurant
Phuoc Tan,12.2467998,109.188338,Alpaca homestyle cafe,12.241087,109.193258,Italian Restaurant
Phuoc Tan,12.2467998,109.188338,Kiwami,12.24015284898065,109.19173138412832,Sushi Restaurant
Phuoc Tan,12.2467998,109.188338,Coriander,12.243421344168569,109.19095162531951,Thai Restaurant
Phuoc Tan,12.2467998,109.188338,InterContinental,12.2449937,109.1960906,Hotel
Phuoc Tan,12.2467998,109.188338,Sheraton Nha Trang Hotel & Spa,12.246386650789017,109.19567495579031,Hotel
Phuoc Tan,12.2467998,109.188338,An Cafe,12.240179839076696,109.18808996695357,Café
Phuoc Tan,12.2467998,109.188338,Cộng coffee,12.2382765,109.19373,Café
Phuoc Tan,12.2467998,109.188338,Runam Bistro,12.244271674428992,109.19629928661404,Bistro
Phuoc Tan,12.2467998,109.188338,Phở Hồng,12.24404658920035,109.19239837945437,Soup Spot
Phuoc Tan,12.2467998,109.188338,vFruit,12.239290359164876,109.19224606741125,Juice Bar
Phuoc Tan,12.2467998,109.188338,ALFA TOURS Офис 7,12.237005506572217,109.18301963848393,Tourist Information and Service
Phuoc Tan,12.2467998,109.188338,ABC Bakery,12.247817103900418,109.18965677497543,Bakery
Phuoc Tan,12.2467998,109.188338,Lovely spa,12.251392126185694,109.18980194527907,Massage Clinic
Phuoc Tan,12.2467998,109.188338,Michelia Hotel Beach,12.253145987395097,109.19527593311655,Beach
Phuoc Tan,12.2467998,109.188338,Yashoda Indian restaurant,12.237028456967739,109.19392794370651,Indian Restaurant
Phuoc Tan,12.2467998,109.188338,Bún Bò Huế O Thi,12.252433036258308,109.19313345524625,Vietnamese Restaurant
Phuoc Tan,12.2467998,109.188338,Skylight Havana Nha Trang,12.24344392969219,109.1960871219635,Hotel Bar
Phuoc Tan,12.2467998,109.188338,Co Tam,12.243550601848467,109.18612044077271,Vegan and Vegetarian Restaurant
Phuoc Tan,12.2467998,109.188338,Bánh Căn 51 Tô Hiến Thành,12.239572765948987,109.19226404072022,Food Court
Phuoc Tan,12.2467998,109.188338,69 Bach Dang,12.240992878815007,109.19078329775323,Asian Restaurant
Phuoc Tan,12.2467998,109.188338,Lunar Pool Lounge,12.247853720808452,109.19611904639612,Lounge
Phuoc Tan,12.2467998,109.188338,Zima Club,12.243267475846746,109.19648465403787,Night Club
Phuoc Tan,12.2467998,109.188338,Кальянная Shisha Place - The Temple!,12.234552103243239,109.19451196271613,Hookah Bar
Phuoc Tan,12.2467998,109.188338,Tristar Hotel,12.247582945217152,109.19180935056599,Hotel
Phuoc Tan,12.2467998,109.188338,Trung Nguyên Coffee,12.240627,109.192196,Café
Phuoc Tan,12.2467998,109.188338,Sunrise Nha Trang Beach Hotel & Spa,12.250532521487587,109.19597479556542,Hotel
Phuoc Tan,12.2467998,109.188338,Quảng Trường 2/4,12.239080297985325,109.19684566431316,Plaza
Phuoc Tan,12.2467998,109.188338,Rainbow Divers,12.23606119934569,109.19548455121273,Sports Bar
Phuoc Tan,12.2467998,109.188338,Tabalo Hostel,12.236672,109.192955,Hostel
Phuoc Tan,12.2467998,109.188338,Feast,12.246127728636234,109.19618687386216,Restaurant
Phuoc Tan,12.2467998,109.188338,Nha Trang Palace Hotel,12.249187684321367,109.19513436196713,Hotel
Phuoc Tan,12.2467998,109.188338,Lang Ngon,12.236135,109.18954,Restaurant
Phuoc Tan,12.2467998,109.188338,Amigos Whiskey Bar,12.234500731952252,109.19455713261975,Distillery
Phuoc Tan,12.2467998,109.188338,Bãi Biển Nha Trang (Nha Trang Beach),12.237981285752745,109.19757843017578,Beach
Phuoc Tan,12.2467998,109.188338,moonmilk shop,12.239324,109.193592,Convenience Store
Phuoc Tan,12.2467998,109.188338,Powerbowl 388,12.247944091588835,109.19608421374699,Bowling Alley
Phuoc Tan,12.2467998,109.188338,Bún Cá Nguyên Loan,12.24114055032106,109.18828326477886,Asian Restaurant
Phuoc Tan,12.2467998,109.188338,Alana Hotel,12.23349199189892,109.19668457443852,Hotel
Phuoc Tan,12.2467998,109.188338,Tymy Spa & Beauty Salon,12.242220846312165,109.19326338369065,Spa
Phuoc Tan,12.2467998,109.188338,Su Spa,12.234822207994952,109.19455637486328,Spa
Phuoc Tan,12.2467998,109.188338,Shisha Place - The Cloud,12.23284330762637,109.1955130966503,Hookah Bar
Phuoc Tan,12.2467998,109.188338,Nem Nướng Đặng Văn Quyên,12.253645989153847,109.19390495399533,Vietnamese Restaurant
Phuoc Tan,12.2467998,109.188338,ALFA TOURS Офис 3,12.2349301245139,109.1944670677185,Tourist Information and Service
Phuoc Tan,12.2467998,109.188338,Vietsky Hotel,12.237872002800675,109.19075616670936,Hotel
Phuoc Tan,12.2467998,109.188338,Mát mát juice bar,12.239438,109.195121,Juice Bar
Phuoc Tan,12.2467998,109.188338,steam n' spice,12.245993604846884,109.19580042291577,Chinese Restaurant
Phuoc Tan,12.2467998,109.188338,Массаж Слепых,12.238007189963831,109.19444741957264,Spa
Phuoc Tan,12.2467998,109.188338,Toastina,12.246193022795456,109.19625513679163,Café
Phuoc Tan,12.2467998,109.188338,Venice Coffee,12.238011207486746,109.19219435858967,Coffee Shop
Phuoc Tan,12.2467998,109.188338,Sandals Restaurant,12.234041151707265,109.19812281732395,Restaurant
Phuoc Tan,12.2467998,109.188338,LoteMart,12.251761,109.176839,Shopping Mall
Phuoc Tan,12.2467998,109.188338,Daisy Hotel,12.237599060251688,109.1912246167192,Hotel
Phuoc Tan,12.2467998,109.188338,Happy Beach,12.242679,109.19702,Beach Bar
Phuoc Tan,12.2467998,109.188338,BBQ Ủn Ỉn,12.258478380973493,109.19052293206741,BBQ Joint
Phuoc Tan,12.2467998,109.188338,VSmile,12.243416014807352,109.1938982275173,Café
Phuoc Tan,12.2467998,109.188338,Liberty Central Nha Trang,12.235709274974761,109.19576882263867,Hotel
Phuoc Tan,12.2467998,109.188338,Melissa,12.234236,109.19596,Modern European Restaurant
Phuoc Tan,12.2467998,109.188338,Iced Coffee,12.23717625108218,109.1938208477,Coffee Shop
Phuoc Tan,12.2467998,109.188338,InterContinental Beach,12.24519864171995,109.19678253578046,Beach
Phuoc Tan,12.2467998,109.188338,Jumanji Coffee & Games,12.233568856583188,109.19483139440263,Coffee Shop
Phuoc Tan,12.2467998,109.188338,Sailing Club,12.23406843491242,109.19817544713062,Bar
Phuoc Tan,12.2467998,109.188338,Michelia Hotel,12.25330248421822,109.19542981324905,Hotel
Phuoc Tan,12.2467998,109.188338,Pita,12.234492037462068,109.19584518893237,Greek Restaurant
Phuoc Tan,12.2467998,109.188338,Pizza Hut,12.247375236343862,109.1891062521499,Pizzeria
Phuoc Tan,12.2467998,109.188338,Mix Restaurant,12.23492099639106,109.19578209966463,Greek Restaurant
Phuoc Tan,12.2467998,109.188338,Galina Hotel & Spa,12.237751663266152,109.19529202101927,Hotel
Phuoc Tan,12.2467998,109.188338,Karavan,12.233684497641164,109.19569589890848,Café
Phuoc Tan,12.2467998,109.188338,Palms Bistro,12.241667,109.195445,Bistro
Phuoc Tan,12.2467998,109.188338,GANESH,12.233882496432646,109.19477016733046,Indian Restaurant
Phuoc Tan,12.2467998,109.188338,Bún Cá Năm Beo,12.254003304907897,109.19302357664228,Vietnamese Restaurant
Phuoc Tan,12.2467998,109.188338,Sheraton Beach,12.246302200096189,109.19635788469472,Beach
Phuoc Tan,12.2467998,109.188338,Phương Nam BookStore,12.248324939652239,109.18533072131488,Bookstore
Phuoc Tan,12.2467998,109.188338,Nem Ngọc Tiên,12.248156504631837,109.18886027474365,Vietnamese Restaurant
Phuoc Tan,12.2467998,109.188338,Riki Riki,12.236326,109.194211,Vietnamese Restaurant
Phuoc Tan,12.2467998,109.188338,Starbucks - Nha Trang Center,12.2477,109.196217,Coffee Shop
Phuoc Tan,12.2467998,109.188338,Rivera The Rooftop Lounge,12.235614,109.195397,Italian Restaurant
Phuoc Tan,12.2467998,109.188338,Cuppa,12.235753902472489,109.1958386162356,Coffee Shop
Phuoc Tan,12.2467998,109.188338,Marinelli,12.233554,109.19488,Italian Restaurant
Phuoc Tan,12.2467998,109.188338,Core,12.234550524930187,109.19452137762181,Smoothie Shop
Phuoc Tan,12.2467998,109.188338,Restaurant Armenia,12.231831,109.19561,BBQ Joint
Phuoc Tan,12.2467998,109.188338,Mojzo Inn,12.233509203914974,109.19441427574007,Hostel
Phuoc Tan,12.2467998,109.188338,rosaka hotel,12.233865061975067,109.1946330867283,Motel
Phuoc Tan,12.2467998,109.188338,Da Fernando,12.233648581565546,109.19481363768584,Italian Restaurant
Phuoc Tan,12.2467998,109.188338,Grill Garden 2,12.233430743707984,109.19706344604492,BBQ Joint
Phuoc Tan,12.2467998,109.188338,Apus Hotel,12.234402474676743,109.1962001944321,Hotel
Phuoc Tan,12.2467998,109.188338,Platinum Cineplex,12.247572189881572,109.1955813692137,Movie Theater
Phuoc Tan,12.2467998,109.188338,Sea Breeze Bar & Restaurant,12.233484,109.194855,Vietnamese Restaurant
Phuoc Tan,12.2467998,109.188338,Romy's Italian Ice Cream,12.235838539592898,109.19650305715113,Ice Cream Parlor
Phuoc Tan,12.2467998,109.188338,Margarita,12.234900623511463,109.1953344141928,Café
Phuoc Tan,12.2467998,109.188338,Lạc Cảnh Restaurant,12.256767950834286,109.19461702111938,Vietnamese Restaurant
Phuoc Tan,12.2467998,109.188338,69 SLAM,12.234124162972195,109.19455775016618,Sporting Goods Retail
Phuoc Tan,12.2467998,109.188338,Three sisters cafe,12.23382305361036,109.19652047784261,Vietnamese Restaurant
Phuoc Tan,12.2467998,109.188338,GOGI House !,12.251468,109.17706,Korean Restaurant
Phuoc Tan,12.2467998,109.188338,Làng Chài Hải Sản,12.256902,109.197301,Seafood Restaurant
Phuoc Tan,12.2467998,109.188338,"Массаж слепых ""Москва""",12.230665765863602,109.19581784358598,Spa
Phuoc Tan,12.2467998,109.188338,Blue Sea beach&bar,12.234676789938986,109.19805229287373,Beach Bar
Phuoc Tan,12.2467998,109.188338,Champa Island Resort and Spa,12.263934537063065,109.19209564225643,Resort
Phuoc Tan,12.2467998,109.188338,Cuon Cuon Rolls & BBQ,12.23226772409896,109.19545113491186,Vietnamese Restaurant
Phuoc Tan,12.2467998,109.188338,Starlet Hotel,12.23121389045156,109.19611100573846,Hotel
Phuoc Tien,12.241277,109.186169,Kiwami,12.24015284898065,109.19173138412832,Sushi Restaurant
Phuoc Tien,12.241277,109.186169,An Cafe,12.240179839076696,109.18808996695357,Café
Phuoc Tien,12.241277,109.186169,ALFA TOURS Офис 7,12.237005506572217,109.18301963848393,Tourist Information and Service
Phuoc Tien,12.241277,109.186169,Alpaca homestyle cafe,12.241087,109.193258,Italian Restaurant
Phuoc Tien,12.241277,109.186169,Coriander,12.243421344168569,109.19095162531951,Thai Restaurant
Phuoc Tien,12.241277,109.186169,Cộng coffee,12.2382765,109.19373,Café
Phuoc Tien,12.241277,109.186169,Phở Hồng Giang,12.245807,109.193815,Vietnamese Restaurant
Phuoc Tien,12.241277,109.186169,vFruit,12.239290359164876,109.19224606741125,Juice Bar
Phuoc Tien,12.241277,109.186169,Yashoda Indian restaurant,12.237028456967739,109.19392794370651,Indian Restaurant
Phuoc Tien,12.241277,109.186169,Lang Ngon,12.236135,109.18954,Restaurant
Phuoc Tien,12.241277,109.186169,InterContinental,12.2449937,109.1960906,Hotel
Phuoc Tien,12.241277,109.186169,Кальянная Shisha Place - The Temple!,12.234552103243239,109.19451196271613,Hookah Bar
Phuoc Tien,12.241277,109.186169,Bánh Căn 51 Tô Hiến Thành,12.239572765948987,109.19226404072022,Food Court
Phuoc Tien,12.241277,109.186169,Co Tam,12.243550601848467,109.18612044077271,Vegan and Vegetarian Restaurant
Phuoc Tien,12.241277,109.186169,69 Bach Dang,12.240992878815007,109.19078329775323,Asian Restaurant
Phuoc Tien,12.241277,109.186169,Tabalo Hostel,12.236672,109.192955,Hostel
Phuoc Tien,12.241277,109.186169,Sheraton Nha Trang Hotel & Spa,12.246386650789017,109.19567495579031,Hotel
Phuoc Tien,12.241277,109.186169,Rainbow Divers,12.23606119934569,109.19548455121273,Sports Bar
Phuoc Tien,12.241277,109.186169,Amigos Whiskey Bar,12.234500731952252,109.19455713261975,Distillery
Phuoc Tien,12.241277,109.186169,Vietsky Hotel,12.237872002800675,109.19075616670936,Hotel
Phuoc Tien,12.241277,109.186169,Phở Hồng,12.24404658920035,109.19239837945437,Soup Spot
Phuoc Tien,12.241277,109.186169,Shisha Place - The Cloud,12.23284330762637,109.1955130966503,Hookah Bar
Phuoc Tien,12.241277,109.186169,Runam Bistro,12.244271674428992,109.19629928661404,Bistro
Phuoc Tien,12.241277,109.186169,Trung Nguyên Coffee,12.240627,109.192196,Café
Phuoc Tien,12.241277,109.186169,Su Spa,12.234822207994952,109.19455637486328,Spa
Phuoc Tien,12.241277,109.186169,ALFA TOURS Офис 3,12.2349301245139,109.1944670677185,Tourist Information and Service
Phuoc Tien,12.241277,109.186169,Alana Hotel,12.23349199189892,109.19668457443852,Hotel
Phuoc Tien,12.241277,109.186169,Quảng Trường 2/4,12.239080297985325,109.19684566431316,Plaza
Phuoc Tien,12.241277,109.186169,moonmilk shop,12.239324,109.193592,Convenience Store
Phuoc Tien,12.241277,109.186169,Skylight Havana Nha Trang,12.24344392969219,109.1960871219635,Hotel Bar
Phuoc Tien,12.241277,109.186169,Bãi Biển Nha Trang (Nha Trang Beach),12.237981285752745,109.19757843017578,Beach
Phuoc Tien,12.241277,109.186169,Массаж Слепых,12.238007189963831,109.19444741957264,Spa
Phuoc Tien,12.241277,109.186169,Sandals Restaurant,12.234041151707265,109.19812281732395,Restaurant
Phuoc Tien,12.241277,109.186169,Zima Club,12.243267475846746,109.19648465403787,Night Club
Phuoc Tien,12.241277,109.186169,Mát mát juice bar,12.239438,109.195121,Juice Bar
Phuoc Tien,12.241277,109.186169,Melissa,12.234236,109.19596,Modern European Restaurant
Phuoc Tien,12.241277,109.186169,Jumanji Coffee & Games,12.233568856583188,109.19483139440263,Coffee Shop
Phuoc Tien,12.241277,109.186169,Liberty Central Nha Trang,12.235709274974761,109.19576882263867,Hotel
Phuoc Tien,12.241277,109.186169,ALFA TOURS Офис 1,12.230757001579457,109.19816851615906,Tourist Information and Service
Phuoc Tien,12.241277,109.186169,Pita,12.234492037462068,109.19584518893237,Greek Restaurant
Phuoc Tien,12.241277,109.186169,Sailing Club,12.23406843491242,109.19817544713062,Bar
Phuoc Tien,12.241277,109.186169,Mix Restaurant,12.23492099639106,109.19578209966463,Greek Restaurant
Phuoc Tien,12.241277,109.186169,GANESH,12.233882496432646,109.19477016733046,Indian Restaurant
Phuoc Tien,12.241277,109.186169,Karavan,12.233684497641164,109.19569589890848,Café
Phuoc Tien,12.241277,109.186169,ABC Bakery,12.247817103900418,109.18965677497543,Bakery
Phuoc Tien,12.241277,109.186169,Michelia Hotel Beach,12.253145987395097,109.19527593311655,Beach
Phuoc Tien,12.241277,109.186169,Lunar Pool Lounge,12.247853720808452,109.19611904639612,Lounge
Phuoc Tien,12.241277,109.186169,Lovely spa,12.251392126185694,109.18980194527907,Massage Clinic
Phuoc Tien,12.241277,109.186169,Bún Bò Huế O Thi,12.252433036258308,109.19313345524625,Vietnamese Restaurant
Phuoc Tien,12.241277,109.186169,LoteMart,12.251761,109.176839,Shopping Mall
Phuoc Tien,12.241277,109.186169,Tristar Hotel,12.247582945217152,109.19180935056599,Hotel
Phuoc Tien,12.241277,109.186169,Sunrise Nha Trang Beach Hotel & Spa,12.250532521487587,109.19597479556542,Hotel
Phuoc Tien,12.241277,109.186169,Nha Trang Palace Hotel,12.249187684321367,109.19513436196713,Hotel
Phuoc Tien,12.241277,109.186169,Powerbowl 388,12.247944091588835,109.19608421374699,Bowling Alley
Phuoc Tien,12.241277,109.186169,Restaurant Armenia,12.231831,109.19561,BBQ Joint
Phuoc Tien,12.241277,109.186169,Toastina,12.246193022795456,109.19625513679163,Café
Phuoc Tien,12.241277,109.186169,Nem Nướng Đặng Văn Quyên,12.253645989153847,109.19390495399533,Vietnamese Restaurant
Phuoc Tien,12.241277,109.186169,BBQ Ủn Ỉn,12.258478380973493,109.19052293206741,BBQ Joint
Phuoc Tien,12.241277,109.186169,Sheraton Beach,12.246302200096189,109.19635788469472,Beach
Phuoc Tien,12.241277,109.186169,Phương Nam BookStore,12.248324939652239,109.18533072131488,Bookstore
Phuoc Tien,12.241277,109.186169,Pizza Hut,12.247375236343862,109.1891062521499,Pizzeria
Phuoc Tien,12.241277,109.186169,Michelia Hotel,12.25330248421822,109.19542981324905,Hotel
Phuoc Tien,12.241277,109.186169,Starbucks - Nha Trang Center,12.2477,109.196217,Coffee Shop
Phuoc Tien,12.241277,109.186169,Bún Cá Năm Beo,12.254003304907897,109.19302357664228,Vietnamese Restaurant
Phuoc Tien,12.241277,109.186169,Nem Ngọc Tiên,12.248156504631837,109.18886027474365,Vietnamese Restaurant
Phuoc Tien,12.241277,109.186169,GOGI House !,12.251468,109.17706,Korean Restaurant
Phuoc Tien,12.241277,109.186169,Platinum Cineplex,12.247572189881572,109.1955813692137,Movie Theater
Phuoc Tien,12.241277,109.186169,Lạc Cảnh Restaurant,12.256767950834286,109.19461702111938,Vietnamese Restaurant
Phuoc Tien,12.241277,109.186169,Bánh Canh Cô Hà,12.253028323218402,109.19374478852806,Soup Spot
Phuoc Tien,12.241277,109.186169,Đèn Lồng Đỏ,12.25076075814209,109.18864390233246,Vietnamese Restaurant
Phuoc Tien,12.241277,109.186169,Cơm Gà Trâm Anh,12.249703590409183,109.18557559327441,Indian Restaurant
Phuoc Tien,12.241277,109.186169,Bread Talk,12.249309466048691,109.19599862169004,Bakery
Phuoc Tien,12.241277,109.186169,Lotte Cinema,12.248166721650701,109.18687655834009,Movie Theater
Phuoc Tien,12.241277,109.186169,Cafe Winner,12.24941727432197,109.19387253954606,Café
Phuoc Tien,12.241277,109.186169,Khôi Coffee,12.250068157702396,109.19058586572353,Café
Phuoc Tien,12.241277,109.186169,KFC,12.247440302050947,109.18918061670642,Fast Food Restaurant
Phuoc Tien,12.241277,109.186169,Pure Vietnam Beauty & Spa,12.254379362856737,109.19521808624268,Spa
Phuoc Tien,12.241277,109.186169,Hoàng Tuấn,12.247032714258417,109.18908190103045,Coffee Shop
Phuoc Tien,12.241277,109.186169,Khải Hoàn Môn Coffee,12.25113792088603,109.19146560734394,Bistro
Phuoc Tien,12.241277,109.186169,Coopmart,12.242821226216476,109.18224591672013,Shopping Mall
Phuoc Tien,12.241277,109.186169,Coffee Museum,12.249363615132493,109.19619367329668,Coffee Shop
Phuoc Tien,12.241277,109.186169,Chợ Đầm,12.253346390682443,109.19232791601597,Market
Phuoc Tien,12.241277,109.186169,Bavico Hotel,12.256384364016782,109.1946840198477,Hotel
Phuoc Tien,12.241277,109.186169,Sunrise Coffee House,12.250461290005758,109.19626255063606,Café
Phuoc Tien,12.241277,109.186169,Highlands Coffee Nha Trang Center,12.24761210261972,109.1955971818126,Café
Phuoc Tien,12.241277,109.186169,Fool Cafe,12.237269401550293,109.18521881103516,Café
Phuoc Tien,12.241277,109.186169,Cafe Đối Chứng,12.253492377176425,109.19593302454005,Coffee Shop
Phuoc Tien,12.241277,109.186169,Food Court Nha Trang Center,12.24788984474001,109.19625670624207,Food Court
Phuoc Tien,12.241277,109.186169,Lotteria Thống Nhất,12.252391880897697,109.1900922860261,Fried Chicken Joint
Phuoc Tien,12.241277,109.186169,Citimart,12.247903634298162,109.19623887557664,Supermarket
Phuoc Tien,12.241277,109.186169,Nha Trang Center,12.24792272522225,109.19626816814551,Shopping Mall
Phuoc Tien,12.241277,109.186169,Ben Xe Nha Trang,12.251525774646371,109.17728585570438,Bus Line
Phuoc Tien,12.241277,109.186169,Lotte Mart,12.251711248999532,109.17682425643325,Shopping Mall
Phuong Sai,12.250147,109.185822,Phở Hồng Giang,12.245807,109.193815,Vietnamese Restaurant
Phuong Sai,12.250147,109.185822,Lovely spa,12.251392126185694,109.18980194527907,Massage Clinic
Phuong Sai,12.250147,109.185822,Kiwami,12.24015284898065,109.19173138412832,Sushi Restaurant
Phuong Sai,12.250147,109.185822,Alpaca homestyle cafe,12.241087,109.193258,Italian Restaurant
Phuong Sai,12.250147,109.185822,InterContinental,12.2449937,109.1960906,Hotel
Phuong Sai,12.250147,109.185822,Sheraton Nha Trang Hotel & Spa,12.246386650789017,109.19567495579031,Hotel
Phuong Sai,12.250147,109.185822,Coriander,12.243421344168569,109.19095162531951,Thai Restaurant
Phuong Sai,12.250147,109.185822,Michelia Hotel Beach,12.253145987395097,109.19527593311655,Beach
Phuong Sai,12.250147,109.185822,Bún Bò Huế O Thi,12.252433036258308,109.19313345524625,Vietnamese Restaurant
Phuong Sai,12.250147,109.185822,An Cafe,12.240179839076696,109.18808996695357,Café
Phuong Sai,12.250147,109.185822,LoteMart,12.251761,109.176839,Shopping Mall
Phuong Sai,12.250147,109.185822,ALFA TOURS Офис 7,12.237005506572217,109.18301963848393,Tourist Information and Service
Phuong Sai,12.250147,109.185822,Runam Bistro,12.244271674428992,109.19629928661404,Bistro
Phuong Sai,12.250147,109.185822,ABC Bakery,12.247817103900418,109.18965677497543,Bakery
Phuong Sai,12.250147,109.185822,Cộng coffee,12.2382765,109.19373,Café
Phuong Sai,12.250147,109.185822,Phở Hồng,12.24404658920035,109.19239837945437,Soup Spot
Phuong Sai,12.250147,109.185822,BBQ Ủn Ỉn,12.258478380973493,109.19052293206741,BBQ Joint
Phuong Sai,12.250147,109.185822,vFruit,12.239290359164876,109.19224606741125,Juice Bar
Phuong Sai,12.250147,109.185822,Co Tam,12.243550601848467,109.18612044077271,Vegan and Vegetarian Restaurant
Phuong Sai,12.250147,109.185822,Nem Nướng Đặng Văn Quyên,12.253645989153847,109.19390495399533,Vietnamese Restaurant
Phuong Sai,12.250147,109.185822,Sunrise Nha Trang Beach Hotel & Spa,12.250532521487587,109.19597479556542,Hotel
Phuong Sai,12.250147,109.185822,Lunar Pool Lounge,12.247853720808452,109.19611904639612,Lounge
Phuong Sai,12.250147,109.185822,Yashoda Indian restaurant,12.237028456967739,109.19392794370651,Indian Restaurant
Phuong Sai,12.250147,109.185822,Skylight Havana Nha Trang,12.24344392969219,109.1960871219635,Hotel Bar
Phuong Sai,12.250147,109.185822,Tristar Hotel,12.247582945217152,109.19180935056599,Hotel
Phuong Sai,12.250147,109.185822,Nha Trang Palace Hotel,12.249187684321367,109.19513436196713,Hotel
Phuong Sai,12.250147,109.185822,Bánh Căn 51 Tô Hiến Thành,12.239572765948987,109.19226404072022,Food Court
Phuong Sai,12.250147,109.185822,69 Bach Dang,12.240992878815007,109.19078329775323,Asian Restaurant
Phuong Sai,12.250147,109.185822,Zima Club,12.243267475846746,109.19648465403787,Night Club
Phuong Sai,12.250147,109.185822,Feast,12.246127728636234,109.19618687386216,Restaurant
Phuong Sai,12.250147,109.185822,Кальянная Shisha Place - The Temple!,12.234552103243239,109.19451196271613,Hookah Bar
Phuong Sai,12.250147,109.185822,Powerbowl 388,12.247944091588835,109.19608421374699,Bowling Alley
Phuong Sai,12.250147,109.185822,Trung Nguyên Coffee,12.240627,109.192196,Café
Phuong Sai,12.250147,109.185822,Quảng Trường 2/4,12.239080297985325,109.19684566431316,Plaza
Phuong Sai,12.250147,109.185822,Lang Ngon,12.236135,109.18954,Restaurant
Phuong Sai,12.250147,109.185822,Tabalo Hostel,12.236672,109.192955,Hostel
Phuong Sai,12.250147,109.185822,Rainbow Divers,12.23606119934569,109.19548455121273,Sports Bar
Phuong Sai,12.250147,109.185822,Phương Nam BookStore,12.248324939652239,109.18533072131488,Bookstore
Phuong Sai,12.250147,109.185822,Bún Cá Nguyên Loan,12.24114055032106,109.18828326477886,Asian Restaurant
Phuong Sai,12.250147,109.185822,Amigos Whiskey Bar,12.234500731952252,109.19455713261975,Distillery
Phuong Sai,12.250147,109.185822,Tháp Bà Po Nagar,12.26518009506043,109.19552018693507,Buddhist Temple
Phuong Sai,12.250147,109.185822,Bãi Biển Nha Trang (Nha Trang Beach),12.237981285752745,109.19757843017578,Beach
Phuong Sai,12.250147,109.185822,moonmilk shop,12.239324,109.193592,Convenience Store
Phuong Sai,12.250147,109.185822,Michelia Hotel,12.25330248421822,109.19542981324905,Hotel
Phuong Sai,12.250147,109.185822,steam n' spice,12.245993604846884,109.19580042291577,Chinese Restaurant
Phuong Sai,12.250147,109.185822,Toastina,12.246193022795456,109.19625513679163,Café
Phuong Sai,12.250147,109.185822,Bún Cá Năm Beo,12.254003304907897,109.19302357664228,Vietnamese Restaurant
Phuong Sai,12.250147,109.185822,Tymy Spa & Beauty Salon,12.242220846312165,109.19326338369065,Spa
Phuong Sai,12.250147,109.185822,Su Spa,12.234822207994952,109.19455637486328,Spa
Phuong Sai,12.250147,109.185822,Vietsky Hotel,12.237872002800675,109.19075616670936,Hotel
Phuong Sai,12.250147,109.185822,ALFA TOURS Офис 3,12.2349301245139,109.1944670677185,Tourist Information and Service
Phuong Sai,12.250147,109.185822,Mát mát juice bar,12.239438,109.195121,Juice Bar
Phuong Sai,12.250147,109.185822,Массаж Слепых,12.238007189963831,109.19444741957264,Spa
Phuong Sai,12.250147,109.185822,Happy Beach,12.242679,109.19702,Beach Bar
Phuong Sai,12.250147,109.185822,SUNSHINE BAR,12.26478,109.194074,Cocktail Bar
Phuong Sai,12.250147,109.185822,Venice Coffee,12.238011207486746,109.19219435858967,Coffee Shop
Phuong Sai,12.250147,109.185822,Daisy Hotel,12.237599060251688,109.1912246167192,Hotel
Phuong Sai,12.250147,109.185822,VSmile,12.243416014807352,109.1938982275173,Café
Phuong Sai,12.250147,109.185822,Pizza Hut,12.247375236343862,109.1891062521499,Pizzeria
Phuong Sai,12.250147,109.185822,InterContinental Beach,12.24519864171995,109.19678253578046,Beach
Phuong Sai,12.250147,109.185822,Liberty Central Nha Trang,12.235709274974761,109.19576882263867,Hotel
Phuong Sai,12.250147,109.185822,Nem Ngọc Tiên,12.248156504631837,109.18886027474365,Vietnamese Restaurant
Phuong Sai,12.250147,109.185822,Iced Coffee,12.23717625108218,109.1938208477,Coffee Shop
Phuong Sai,12.250147,109.185822,GOGI House !,12.251468,109.17706,Korean Restaurant
Phuong Sai,12.250147,109.185822,Sheraton Beach,12.246302200096189,109.19635788469472,Beach
